sequence_id	protein_id	gene_start	gene_end	gene_strand	pfam_id	deepbgc_score	in_cluster
NC_008095.1	NC_008095.1_NC_008095.1_144	178111	181291	-1	PF13620	0.0209	0
NC_008095.1	NC_008095.1_NC_008095.1_144	178111	181291	-1	PF14686	0.01996	0
NC_008095.1	NC_008095.1_NC_008095.1_144	178111	181291	-1	PF17210	0.01947	0
NC_008095.1	NC_008095.1_NC_008095.1_144	178111	181291	-1	PF13715	0.01571	0
NC_008095.1	NC_008095.1_NC_008095.1_144	178111	181291	-1	PF10670	0.02383	0
NC_008095.1	NC_008095.1_NC_008095.1_145	181381	182083	-1	PF01553	0.03398	0
NC_008095.1	NC_008095.1_NC_008095.1_146	182234	185459	-1	PF13514	0.0138	0
NC_008095.1	NC_008095.1_NC_008095.1_146	182234	185459	-1	PF13476	0.01189	0
NC_008095.1	NC_008095.1_NC_008095.1_146	182234	185459	-1	PF13555	0.01361	0
NC_008095.1	NC_008095.1_NC_008095.1_147	185455	186709	-1	PF12850	0.0087	0
NC_008095.1	NC_008095.1_NC_008095.1_147	185455	186709	-1	PF00149	0.0086	0
NC_008095.1	NC_008095.1_NC_008095.1_149	187416	188298	-1	PF13489	0.01817	0
NC_008095.1	NC_008095.1_NC_008095.1_149	187416	188298	-1	PF13847	0.01375	0
NC_008095.1	NC_008095.1_NC_008095.1_149	187416	188298	-1	PF02353	0.01876	0
NC_008095.1	NC_008095.1_NC_008095.1_149	187416	188298	-1	PF08241	0.0198	0
NC_008095.1	NC_008095.1_NC_008095.1_149	187416	188298	-1	PF08242	0.01866	0
NC_008095.1	NC_008095.1_NC_008095.1_149	187416	188298	-1	PF13649	0.01406	0
NC_008095.1	NC_008095.1_NC_008095.1_149	187416	188298	-1	PF05175	0.00913	0
NC_008095.1	NC_008095.1_NC_008095.1_149	187416	188298	-1	PF09445	0.01059	0
NC_008095.1	NC_008095.1_NC_008095.1_151	189028	190387	-1	PF02518	0.01143	0
NC_008095.1	NC_008095.1_NC_008095.1_151	189028	190387	-1	PF13581	0.01137	0
NC_008095.1	NC_008095.1_NC_008095.1_151	189028	190387	-1	PF01814	0.01104	0
NC_008095.1	NC_008095.1_NC_008095.1_153	190979	191867	1	PF00892	0.01827	0
NC_008095.1	NC_008095.1_NC_008095.1_155	192618	193359	-1	PF01555	0.01998	0
NC_008095.1	NC_008095.1_NC_008095.1_156	193488	194274	1	PF12146	0.03306	0
NC_008095.1	NC_008095.1_NC_008095.1_156	193488	194274	1	PF00561	0.03188	0
NC_008095.1	NC_008095.1_NC_008095.1_156	193488	194274	1	PF12697	0.03472	0
NC_008095.1	NC_008095.1_NC_008095.1_156	193488	194274	1	PF03096	0.03159	0
NC_008095.1	NC_008095.1_NC_008095.1_156	193488	194274	1	PF07859	0.03548	0
NC_008095.1	NC_008095.1_NC_008095.1_156	193488	194274	1	PF12695	0.03851	0
NC_008095.1	NC_008095.1_NC_008095.1_158	194841	195537	-1	PF00174	0.0482	0
NC_008095.1	NC_008095.1_NC_008095.1_159	195529	196108	-1	PF01292	0.04011	0
NC_008095.1	NC_008095.1_NC_008095.1_160	196476	197580	1	PF07642	0.05019	0
NC_008095.1	NC_008095.1_NC_008095.1_161	197688	197778	1	PF09604	0.05874	0
NC_008095.1	NC_008095.1_NC_008095.1_162	197787	199509	1	PF03814	0.0413	0
NC_008095.1	NC_008095.1_NC_008095.1_163	199510	201571	1	PF00122	0.02056	0
NC_008095.1	NC_008095.1_NC_008095.1_163	199510	201571	1	PF00702	0.01991	0
NC_008095.1	NC_008095.1_NC_008095.1_163	199510	201571	1	PF08282	0.01928	0
NC_008095.1	NC_008095.1_NC_008095.1_164	201585	202221	1	PF02669	0.03642	0
NC_008095.1	NC_008095.1_NC_008095.1_165	202315	203479	1	PF02702	0.02724	0
NC_008095.1	NC_008095.1_NC_008095.1_165	202315	203479	1	PF00582	0.01661	0
NC_008095.1	NC_008095.1_NC_008095.1_166	203475	205323	1	PF12729	0.01127	0
NC_008095.1	NC_008095.1_NC_008095.1_166	203475	205323	1	PF00672	0.00854	0
NC_008095.1	NC_008095.1_NC_008095.1_166	203475	205323	1	PF00989	0.00772	0
NC_008095.1	NC_008095.1_NC_008095.1_166	203475	205323	1	PF13188	0.00843	0
NC_008095.1	NC_008095.1_NC_008095.1_166	203475	205323	1	PF08448	0.01087	0
NC_008095.1	NC_008095.1_NC_008095.1_166	203475	205323	1	PF00512	0.01469	0
NC_008095.1	NC_008095.1_NC_008095.1_166	203475	205323	1	PF13581	0.01821	0
NC_008095.1	NC_008095.1_NC_008095.1_166	203475	205323	1	PF02518	0.02081	0
NC_008095.1	NC_008095.1_NC_008095.1_167	205492	205831	1	PF14076	0.0181	0
NC_008095.1	NC_008095.1_NC_008095.1_168	205827	206334	1	PF15731	0.01604	0
NC_008095.1	NC_008095.1_NC_008095.1_168	205827	206334	1	PF13560	0.01232	0
NC_008095.1	NC_008095.1_NC_008095.1_168	205827	206334	1	PF12844	0.01131	0
NC_008095.1	NC_008095.1_NC_008095.1_168	205827	206334	1	PF01381	0.01253	0
NC_008095.1	NC_008095.1_NC_008095.1_169	206410	206878	-1	PF01814	0.00949	0
NC_008095.1	NC_008095.1_NC_008095.1_170	207018	208380	-1	PF02954	0.00465	0
NC_008095.1	NC_008095.1_NC_008095.1_170	207018	208380	-1	PF14532	0.00328	0
NC_008095.1	NC_008095.1_NC_008095.1_170	207018	208380	-1	PF00158	0.00287	0
NC_008095.1	NC_008095.1_NC_008095.1_170	207018	208380	-1	PF00004	0.00287	0
NC_008095.1	NC_008095.1_NC_008095.1_170	207018	208380	-1	PF07728	0.00264	0
NC_008095.1	NC_008095.1_NC_008095.1_170	207018	208380	-1	PF07724	0.00255	0
NC_008095.1	NC_008095.1_NC_008095.1_170	207018	208380	-1	PF01078	0.0028	0
NC_008095.1	NC_008095.1_NC_008095.1_170	207018	208380	-1	PF13191	0.00319	0
NC_008095.1	NC_008095.1_NC_008095.1_170	207018	208380	-1	PF13401	0.00257	0
NC_008095.1	NC_008095.1_NC_008095.1_170	207018	208380	-1	PF00072	0.00296	0
NC_008095.1	NC_008095.1_NC_008095.1_172	209305	210898	1	PF04582	0.00123	0
NC_008095.1	NC_008095.1_NC_008095.1_172	209305	210898	1	PF00672	0.0012	0
NC_008095.1	NC_008095.1_NC_008095.1_172	209305	210898	1	PF00015	0.00081	0
NC_008095.1	NC_008095.1_NC_008095.1_172	209305	210898	1	PF16746	0.00064	0
NC_008095.1	NC_008095.1_NC_008095.1_173	210959	212615	-1	PF01268	0.00144	0
NC_008095.1	NC_008095.1_NC_008095.1_175	213444	214989	1	PF00989	0.00117	0
NC_008095.1	NC_008095.1_NC_008095.1_175	213444	214989	1	PF13188	0.00078	0
NC_008095.1	NC_008095.1_NC_008095.1_175	213444	214989	1	PF08448	0.00078	0
NC_008095.1	NC_008095.1_NC_008095.1_175	213444	214989	1	PF12860	0.00075	0
NC_008095.1	NC_008095.1_NC_008095.1_175	213444	214989	1	PF00512	0.00111	0
NC_008095.1	NC_008095.1_NC_008095.1_175	213444	214989	1	PF02518	0.00186	0
NC_008095.1	NC_008095.1_NC_008095.1_176	214996	215875	-1	PF01925	0.00234	0
NC_008095.1	NC_008095.1_NC_008095.1_177	215874	216486	-1	PF00581	0.0023	0
NC_008095.1	NC_008095.1_NC_008095.1_178	216503	217208	-1	PF00753	0.00205	0
NC_008095.1	NC_008095.1_NC_008095.1_178	216503	217208	-1	PF12706	0.00178	0
NC_008095.1	NC_008095.1_NC_008095.1_179	217449	218736	-1	PF00126	0.00124	0
NC_008095.1	NC_008095.1_NC_008095.1_179	217449	218736	-1	PF02954	0.0008	0
NC_008095.1	NC_008095.1_NC_008095.1_179	217449	218736	-1	PF13384	0.00096	0
NC_008095.1	NC_008095.1_NC_008095.1_179	217449	218736	-1	PF14532	0.00066	0
NC_008095.1	NC_008095.1_NC_008095.1_179	217449	218736	-1	PF00158	0.00065	0
NC_008095.1	NC_008095.1_NC_008095.1_179	217449	218736	-1	PF07728	0.00072	0
NC_008095.1	NC_008095.1_NC_008095.1_179	217449	218736	-1	PF01078	0.00102	0
NC_008095.1	NC_008095.1_NC_008095.1_179	217449	218736	-1	PF13191	0.00227	0
NC_008095.1	NC_008095.1_NC_008095.1_180	218765	220037	-1	PF07992	0.00262	0
NC_008095.1	NC_008095.1_NC_008095.1_180	218765	220037	-1	PF05834	0.00264	0
NC_008095.1	NC_008095.1_NC_008095.1_180	218765	220037	-1	PF00890	0.00199	0
NC_008095.1	NC_008095.1_NC_008095.1_180	218765	220037	-1	PF13738	0.00166	0
NC_008095.1	NC_008095.1_NC_008095.1_180	218765	220037	-1	PF13450	0.00225	0
NC_008095.1	NC_008095.1_NC_008095.1_180	218765	220037	-1	PF01266	0.00197	0
NC_008095.1	NC_008095.1_NC_008095.1_180	218765	220037	-1	PF04820	0.00364	0
NC_008095.1	NC_008095.1_NC_008095.1_181	220188	222891	-1	PF13502	0.00153	0
NC_008095.1	NC_008095.1_NC_008095.1_181	220188	222891	-1	PF05359	0.00123	0
NC_008095.1	NC_008095.1_NC_008095.1_181	220188	222891	-1	PF05170	0.00132	0
NC_008095.1	NC_008095.1_NC_008095.1_183	223687	224407	-1	PF14464	0.00138	0
NC_008095.1	NC_008095.1_NC_008095.1_185	226362	228057	1	PF05960	0.00382	0
NC_008095.1	NC_008095.1_NC_008095.1_188	229699	231832	-1	PF05569	0.00385	0
NC_008095.1	NC_008095.1_NC_008095.1_188	229699	231832	-1	PF01435	0.00574	0
NC_008095.1	NC_008095.1_NC_008095.1_189	231828	232224	-1	PF03965	0.00879	0
NC_008095.1	NC_008095.1_NC_008095.1_189	231828	232224	-1	PF01978	0.00925	0
NC_008095.1	NC_008095.1_NC_008095.1_190	232373	233189	-1	PF04116	0.0186	0
NC_008095.1	NC_008095.1_NC_008095.1_192	233825	234929	-1	PF01925	0.0086	0
NC_008095.1	NC_008095.1_NC_008095.1_193	234947	236384	-1	PF00092	0.00912	0
NC_008095.1	NC_008095.1_NC_008095.1_193	234947	236384	-1	PF13768	0.00662	0
NC_008095.1	NC_008095.1_NC_008095.1_193	234947	236384	-1	PF05762	0.00713	0
NC_008095.1	NC_008095.1_NC_008095.1_193	234947	236384	-1	PF13519	0.00773	0
NC_008095.1	NC_008095.1_NC_008095.1_194	236497	239356	-1	PF00072	0.006	0
NC_008095.1	NC_008095.1_NC_008095.1_194	236497	239356	-1	PF02518	0.0041	0
NC_008095.1	NC_008095.1_NC_008095.1_194	236497	239356	-1	PF00512	0.00367	0
NC_008095.1	NC_008095.1_NC_008095.1_194	236497	239356	-1	PF13188	0.0025	0
NC_008095.1	NC_008095.1_NC_008095.1_194	236497	239356	-1	PF13492	0.00315	0
NC_008095.1	NC_008095.1_NC_008095.1_194	236497	239356	-1	PF13185	0.00315	0
NC_008095.1	NC_008095.1_NC_008095.1_194	236497	239356	-1	PF01590	0.00321	0
NC_008095.1	NC_008095.1_NC_008095.1_194	236497	239356	-1	PF08448	0.00264	0
NC_008095.1	NC_008095.1_NC_008095.1_194	236497	239356	-1	PF13426	0.00231	0
NC_008095.1	NC_008095.1_NC_008095.1_194	236497	239356	-1	PF00989	0.00237	0
NC_008095.1	NC_008095.1_NC_008095.1_194	236497	239356	-1	PF08447	0.00362	0
NC_008095.1	NC_008095.1_NC_008095.1_195	239615	241313	1	PF01590	0.00513	0
NC_008095.1	NC_008095.1_NC_008095.1_195	239615	241313	1	PF13492	0.00463	0
NC_008095.1	NC_008095.1_NC_008095.1_195	239615	241313	1	PF13185	0.00472	0
NC_008095.1	NC_008095.1_NC_008095.1_195	239615	241313	1	PF00512	0.00529	0
NC_008095.1	NC_008095.1_NC_008095.1_195	239615	241313	1	PF02518	0.00706	0
NC_008095.1	NC_008095.1_NC_008095.1_196	241317	243864	-1	PF02518	0.00796	0
NC_008095.1	NC_008095.1_NC_008095.1_196	241317	243864	-1	PF04632	0.00751	0
NC_008095.1	NC_008095.1_NC_008095.1_196	241317	243864	-1	PF00512	0.00775	0
NC_008095.1	NC_008095.1_NC_008095.1_196	241317	243864	-1	PF00672	0.00724	0
NC_008095.1	NC_008095.1_NC_008095.1_196	241317	243864	-1	PF02743	0.00643	0
NC_008095.1	NC_008095.1_NC_008095.1_197	243904	244420	-1	PF01272	0.01446	0
NC_008095.1	NC_008095.1_NC_008095.1_198	244506	244788	1	PF00581	0.01975	0
NC_008095.1	NC_008095.1_NC_008095.1_199	244844	245759	1	PF00892	0.03254	0
NC_008095.1	NC_008095.1_NC_008095.1_200	245783	246728	-1	PF01738	0.03893	0
NC_008095.1	NC_008095.1_NC_008095.1_200	245783	246728	-1	PF12697	0.04682	0
NC_008095.1	NC_008095.1_NC_008095.1_200	245783	246728	-1	PF12146	0.0441	0
NC_008095.1	NC_008095.1_NC_008095.1_200	245783	246728	-1	PF00561	0.04894	0
NC_008095.1	NC_008095.1_NC_008095.1_200	245783	246728	-1	PF06259	0.06348	0
NC_008095.1	NC_008095.1_NC_008095.1_200	245783	246728	-1	PF03096	0.05497	0
NC_008095.1	NC_008095.1_NC_008095.1_200	245783	246728	-1	PF00975	0.09305	0
NC_008095.1	NC_008095.1_NC_008095.1_200	245783	246728	-1	PF06821	0.0693	0
NC_008095.1	NC_008095.1_NC_008095.1_200	245783	246728	-1	PF12695	0.07676	0
NC_008095.1	NC_008095.1_NC_008095.1_200	245783	246728	-1	PF10230	0.09738	0
NC_008095.1	NC_008095.1_NC_008095.1_201	247024	248320	1	PF01266	0.12609	0
NC_008095.1	NC_008095.1_NC_008095.1_201	247024	248320	1	PF00070	0.10385	0
NC_008095.1	NC_008095.1_NC_008095.1_201	247024	248320	1	PF07992	0.11615	0
NC_008095.1	NC_008095.1_NC_008095.1_201	247024	248320	1	PF03486	0.10427	0
NC_008095.1	NC_008095.1_NC_008095.1_201	247024	248320	1	PF12831	0.10549	0
NC_008095.1	NC_008095.1_NC_008095.1_201	247024	248320	1	PF00890	0.1076	0
NC_008095.1	NC_008095.1_NC_008095.1_201	247024	248320	1	PF01494	0.12432	0
NC_008095.1	NC_008095.1_NC_008095.1_201	247024	248320	1	PF01134	0.08861	0
NC_008095.1	NC_008095.1_NC_008095.1_201	247024	248320	1	PF13450	0.1224	0
NC_008095.1	NC_008095.1_NC_008095.1_201	247024	248320	1	PF01593	0.18806	0
NC_008095.1	NC_008095.1_NC_008095.1_202	248323	249289	1	PF04542	0.16004	0
NC_008095.1	NC_008095.1_NC_008095.1_202	248323	249289	1	PF08281	0.17177	0
NC_008095.1	NC_008095.1_NC_008095.1_202	248323	249289	1	PF04545	0.15726	0
NC_008095.1	NC_008095.1_NC_008095.1_203	249305	249884	-1	PF13489	0.36256	0
NC_008095.1	NC_008095.1_NC_008095.1_203	249305	249884	-1	PF01209	0.44909	0
NC_008095.1	NC_008095.1_NC_008095.1_203	249305	249884	-1	PF13847	0.46898	0
NC_008095.1	NC_008095.1_NC_008095.1_203	249305	249884	-1	PF08241	0.48639	0
NC_008095.1	NC_008095.1_NC_008095.1_203	249305	249884	-1	PF08242	0.48989	0
NC_008095.1	NC_008095.1_NC_008095.1_203	249305	249884	-1	PF13649	0.42274	0
NC_008095.1	NC_008095.1_NC_008095.1_203	249305	249884	-1	PF03141	0.4353	0
NC_008095.1	NC_008095.1_NC_008095.1_204	249999	250809	-1	PF01790	0.25818	0
NC_008095.1	NC_008095.1_NC_008095.1_205	251453	252881	1	PF00082	0.50364	0
NC_008095.1	NC_008095.1_NC_008095.1_209	255624	258021	1	PF16918	0.41947	0
NC_008095.1	NC_008095.1_NC_008095.1_209	255624	258021	1	PF01464	0.31989	0
NC_008095.1	NC_008095.1_NC_008095.1_210	258082	258829	-1	PF13561	0.41145	0
NC_008095.1	NC_008095.1_NC_008095.1_210	258082	258829	-1	PF00106	0.38408	0
NC_008095.1	NC_008095.1_NC_008095.1_210	258082	258829	-1	PF08659	0.39436	0
NC_008095.1	NC_008095.1_NC_008095.1_211	258997	260218	-1	PF00155	0.32549	0
NC_008095.1	NC_008095.1_NC_008095.1_211	258997	260218	-1	PF12897	0.31946	0
NC_008095.1	NC_008095.1_NC_008095.1_212	260221	260698	-1	PF01037	0.36761	0
NC_008095.1	NC_008095.1_NC_008095.1_212	260221	260698	-1	PF12840	0.34765	0
NC_008095.1	NC_008095.1_NC_008095.1_212	260221	260698	-1	PF13412	0.30539	0
NC_008095.1	NC_008095.1_NC_008095.1_212	260221	260698	-1	PF01047	0.29423	0
NC_008095.1	NC_008095.1_NC_008095.1_212	260221	260698	-1	PF12802	0.28406	0
NC_008095.1	NC_008095.1_NC_008095.1_212	260221	260698	-1	PF01022	0.2543	0
NC_008095.1	NC_008095.1_NC_008095.1_212	260221	260698	-1	PF13463	0.2534	0
NC_008095.1	NC_008095.1_NC_008095.1_212	260221	260698	-1	PF14090	0.17873	0
NC_008095.1	NC_008095.1_NC_008095.1_212	260221	260698	-1	PF13404	0.2711	0
NC_008095.1	NC_008095.1_NC_008095.1_214	261609	262353	1	PF00440	0.48547	0
NC_008095.1	NC_008095.1_NC_008095.1_215	262362	263358	1	PF00108	0.48541	0
NC_008095.1	NC_008095.1_NC_008095.1_215	262362	263358	1	PF08545	0.3651	0
NC_008095.1	NC_008095.1_NC_008095.1_215	262362	263358	1	PF08541	0.34278	0
NC_008095.1	NC_008095.1_NC_008095.1_216	263384	264944	1	PF00501	0.2783	0
NC_008095.1	NC_008095.1_NC_008095.1_216	263384	264944	1	PF13193	0.22654	0
NC_008095.1	NC_008095.1_NC_008095.1_219	267543	268734	1	PF06342	0.11368	0
NC_008095.1	NC_008095.1_NC_008095.1_219	267543	268734	1	PF12146	0.11325	0
NC_008095.1	NC_008095.1_NC_008095.1_219	267543	268734	1	PF12740	0.09686	0
NC_008095.1	NC_008095.1_NC_008095.1_219	267543	268734	1	PF00561	0.12107	0
NC_008095.1	NC_008095.1_NC_008095.1_219	267543	268734	1	PF12697	0.13386	0
NC_008095.1	NC_008095.1_NC_008095.1_219	267543	268734	1	PF00975	0.17128	0
NC_008095.1	NC_008095.1_NC_008095.1_219	267543	268734	1	PF03096	0.12841	0
NC_008095.1	NC_008095.1_NC_008095.1_219	267543	268734	1	PF00756	0.1532	0
NC_008095.1	NC_008095.1_NC_008095.1_220	268796	269795	-1	PF01674	0.09107	0
NC_008095.1	NC_008095.1_NC_008095.1_220	268796	269795	-1	PF02450	0.06659	0
NC_008095.1	NC_008095.1_NC_008095.1_220	268796	269795	-1	PF07819	0.06974	0
NC_008095.1	NC_008095.1_NC_008095.1_220	268796	269795	-1	PF05990	0.07056	0
NC_008095.1	NC_008095.1_NC_008095.1_220	268796	269795	-1	PF03975	0.06609	0
NC_008095.1	NC_008095.1_NC_008095.1_221	269919	270957	1	PF08240	0.0887	0
NC_008095.1	NC_008095.1_NC_008095.1_221	269919	270957	1	PF00107	0.08859	0
NC_008095.1	NC_008095.1_NC_008095.1_221	269919	270957	1	PF13602	0.109	0
NC_008095.1	NC_008095.1_NC_008095.1_222	270966	271572	-1	PF13567	0.05869	0
NC_008095.1	NC_008095.1_NC_008095.1_223	271677	273111	-1	PF13354	0.04518	0
NC_008095.1	NC_008095.1_NC_008095.1_224	273190	274738	1	PF00501	0.06361	0
NC_008095.1	NC_008095.1_NC_008095.1_224	273190	274738	1	PF13193	0.05407	0
NC_008095.1	NC_008095.1_NC_008095.1_225	275248	276904	-1	PF00015	0.0125	0
NC_008095.1	NC_008095.1_NC_008095.1_225	275248	276904	-1	PF00672	0.00924	0
NC_008095.1	NC_008095.1_NC_008095.1_225	275248	276904	-1	PF17201	0.0065	0
NC_008095.1	NC_008095.1_NC_008095.1_225	275248	276904	-1	PF17200	0.00535	0
NC_008095.1	NC_008095.1_NC_008095.1_225	275248	276904	-1	PF08269	0.00471	0
NC_008095.1	NC_008095.1_NC_008095.1_226	277364	277733	1	PF13560	0.00797	0
NC_008095.1	NC_008095.1_NC_008095.1_226	277364	277733	1	PF12844	0.00635	0
NC_008095.1	NC_008095.1_NC_008095.1_226	277364	277733	1	PF01381	0.00793	0
NC_008095.1	NC_008095.1_NC_008095.1_227	277753	279280	-1	PF02518	0.00807	0
NC_008095.1	NC_008095.1_NC_008095.1_227	277753	279280	-1	PF13589	0.00583	0
NC_008095.1	NC_008095.1_NC_008095.1_227	277753	279280	-1	PF00512	0.00713	0
NC_008095.1	NC_008095.1_NC_008095.1_227	277753	279280	-1	PF00072	0.01017	0
NC_008095.1	NC_008095.1_NC_008095.1_228	279272	280814	-1	PF00072	0.01281	0
NC_008095.1	NC_008095.1_NC_008095.1_228	279272	280814	-1	PF03709	0.01218	0
NC_008095.1	NC_008095.1_NC_008095.1_228	279272	280814	-1	PF02518	0.01591	0
NC_008095.1	NC_008095.1_NC_008095.1_230	281522	282185	-1	PF02310	0.02311	0
NC_008095.1	NC_008095.1_NC_008095.1_230	281522	282185	-1	PF02607	0.01681	0
NC_008095.1	NC_008095.1_NC_008095.1_231	282483	282969	1	PF04542	0.01531	0
NC_008095.1	NC_008095.1_NC_008095.1_231	282483	282969	1	PF07638	0.01615	0
NC_008095.1	NC_008095.1_NC_008095.1_231	282483	282969	1	PF08281	0.01653	0
NC_008095.1	NC_008095.1_NC_008095.1_231	282483	282969	1	PF04545	0.01263	0
NC_008095.1	NC_008095.1_NC_008095.1_231	282483	282969	1	PF13518	0.01429	0
NC_008095.1	NC_008095.1_NC_008095.1_231	282483	282969	1	PF12840	0.01334	0
NC_008095.1	NC_008095.1_NC_008095.1_231	282483	282969	1	PF13412	0.01613	0
NC_008095.1	NC_008095.1_NC_008095.1_235	285057	286164	1	PF00712	0.0128	0
NC_008095.1	NC_008095.1_NC_008095.1_235	285057	286164	1	PF02767	0.01127	0
NC_008095.1	NC_008095.1_NC_008095.1_235	285057	286164	1	PF02768	0.01281	0
NC_008095.1	NC_008095.1_NC_008095.1_237	287683	288958	-1	PF13548	0.03093	0
NC_008095.1	NC_008095.1_NC_008095.1_237	287683	288958	-1	PF09348	0.04001	0
NC_008095.1	NC_008095.1_NC_008095.1_238	288954	289605	-1	PF09348	0.06744	0
NC_008095.1	NC_008095.1_NC_008095.1_240	290455	290809	1	PF09533	0.10839	0
NC_008095.1	NC_008095.1_NC_008095.1_241	290815	291538	1	PF09535	0.09919	0
NC_008095.1	NC_008095.1_NC_008095.1_242	291527	292637	-1	PF08713	0.03662	0
NC_008095.1	NC_008095.1_NC_008095.1_242	291527	292637	-1	PF13646	0.04115	0
NC_008095.1	NC_008095.1_NC_008095.1_243	292820	294749	1	PF13188	0.02722	0
NC_008095.1	NC_008095.1_NC_008095.1_243	292820	294749	1	PF08448	0.0277	0
NC_008095.1	NC_008095.1_NC_008095.1_243	292820	294749	1	PF00512	0.03729	0
NC_008095.1	NC_008095.1_NC_008095.1_243	292820	294749	1	PF13581	0.04852	0
NC_008095.1	NC_008095.1_NC_008095.1_243	292820	294749	1	PF02518	0.0607	0
NC_008095.1	NC_008095.1_NC_008095.1_244	294789	295932	1	PF02463	0.06973	0
NC_008095.1	NC_008095.1_NC_008095.1_244	294789	295932	1	PF13476	0.05834	0
NC_008095.1	NC_008095.1_NC_008095.1_244	294789	295932	1	PF13175	0.0459	0
NC_008095.1	NC_008095.1_NC_008095.1_244	294789	295932	1	PF13304	0.05799	0
NC_008095.1	NC_008095.1_NC_008095.1_245	295934	296324	-1	PF12250	0.06672	0
NC_008095.1	NC_008095.1_NC_008095.1_247	297141	297951	1	PF02405	0.10026	0
NC_008095.1	NC_008095.1_NC_008095.1_248	297957	298776	1	PF13555	0.12735	0
NC_008095.1	NC_008095.1_NC_008095.1_248	297957	298776	1	PF00005	0.12601	0
NC_008095.1	NC_008095.1_NC_008095.1_248	297957	298776	1	PF13191	0.1396	0
NC_008095.1	NC_008095.1_NC_008095.1_248	297957	298776	1	PF13304	0.11703	0
NC_008095.1	NC_008095.1_NC_008095.1_249	298772	299981	1	PF02470	0.10797	0
NC_008095.1	NC_008095.1_NC_008095.1_250	299977	300706	-1	PF09535	0.15259	0
NC_008095.1	NC_008095.1_NC_008095.1_251	300731	301394	-1	PF09533	0.14761	0
NC_008095.1	NC_008095.1_NC_008095.1_252	301573	302950	1	PF13231	0.0928	0
NC_008095.1	NC_008095.1_NC_008095.1_253	303330	304626	1	PF04389	0.04809	0
NC_008095.1	NC_008095.1_NC_008095.1_253	303330	304626	1	PF01546	0.04282	0
NC_008095.1	NC_008095.1_NC_008095.1_253	303330	304626	1	PF07687	0.04484	0
NC_008095.1	NC_008095.1_NC_008095.1_254	304825	305986	1	PF00266	0.04215	0
NC_008095.1	NC_008095.1_NC_008095.1_254	304825	305986	1	PF01053	0.04168	0
NC_008095.1	NC_008095.1_NC_008095.1_255	306198	306810	1	PF09536	0.06831	0
NC_008095.1	NC_008095.1_NC_008095.1_256	306977	307325	1	PF00072	0.02353	0
NC_008095.1	NC_008095.1_NC_008095.1_256	306977	307325	1	PF02518	0.01787	0
NC_008095.1	NC_008095.1_NC_008095.1_257	307321	307690	1	PF06490	0.00988	0
NC_008095.1	NC_008095.1_NC_008095.1_257	307321	307690	1	PF00072	0.00861	0
NC_008095.1	NC_008095.1_NC_008095.1_258	307791	309939	1	PF00999	0.00442	0
NC_008095.1	NC_008095.1_NC_008095.1_258	307791	309939	1	PF06826	0.00271	0
NC_008095.1	NC_008095.1_NC_008095.1_258	307791	309939	1	PF00582	0.00338	0
NC_008095.1	NC_008095.1_NC_008095.1_259	309938	310757	1	PF13560	0.00297	0
NC_008095.1	NC_008095.1_NC_008095.1_259	309938	310757	1	PF12844	0.00205	0
NC_008095.1	NC_008095.1_NC_008095.1_259	309938	310757	1	PF01381	0.00173	0
NC_008095.1	NC_008095.1_NC_008095.1_259	309938	310757	1	PF13443	0.00168	0
NC_008095.1	NC_008095.1_NC_008095.1_259	309938	310757	1	PF13413	0.0015	0
NC_008095.1	NC_008095.1_NC_008095.1_259	309938	310757	1	PF13412	0.00142	0
NC_008095.1	NC_008095.1_NC_008095.1_259	309938	310757	1	PF13404	0.0013	0
NC_008095.1	NC_008095.1_NC_008095.1_259	309938	310757	1	PF00359	0.0009	0
NC_008095.1	NC_008095.1_NC_008095.1_260	310758	311514	-1	PF13673	0.00131	0
NC_008095.1	NC_008095.1_NC_008095.1_260	310758	311514	-1	PF08445	0.0011	0
NC_008095.1	NC_008095.1_NC_008095.1_260	310758	311514	-1	PF13508	0.00111	0
NC_008095.1	NC_008095.1_NC_008095.1_260	310758	311514	-1	PF13527	0.00108	0
NC_008095.1	NC_008095.1_NC_008095.1_260	310758	311514	-1	PF00583	0.00155	0
NC_008095.1	NC_008095.1_NC_008095.1_262	312231	314679	1	PF02518	0.00126	0
NC_008095.1	NC_008095.1_NC_008095.1_262	312231	314679	1	PF00204	0.00055	0
NC_008095.1	NC_008095.1_NC_008095.1_262	312231	314679	1	PF01751	0.00038	0
NC_008095.1	NC_008095.1_NC_008095.1_262	312231	314679	1	PF00986	0.00055	0
NC_008095.1	NC_008095.1_NC_008095.1_263	314954	317732	-1	PF08308	0.00147	0
NC_008095.1	NC_008095.1_NC_008095.1_263	314954	317732	-1	PF00069	0.00353	0
NC_008095.1	NC_008095.1_NC_008095.1_263	314954	317732	-1	PF07714	0.00479	0
NC_008095.1	NC_008095.1_NC_008095.1_263	314954	317732	-1	PF01636	0.00732	0
NC_008095.1	NC_008095.1_NC_008095.1_265	319127	320228	1	PF00149	0.00427	0
NC_008095.1	NC_008095.1_NC_008095.1_265	319127	320228	1	PF12850	0.00395	0
NC_008095.1	NC_008095.1_NC_008095.1_267	320919	322092	-1	PF00107	0.00916	0
NC_008095.1	NC_008095.1_NC_008095.1_267	320919	322092	-1	PF08240	0.00897	0
